9969	0.000000
9970	0.000000
9971	0.000000
9972	0.000000
9973	0.000000
9974	0.000000
9975	0.000000
9976	0.000000
9977	0.000000
9978	0.000000
9979	0.000000
9980	0.000000
9981	0.000000
9982	0.000000
9983	0.000000
9984	0.000000
9985	0.000000
9986	0.000000
9987	0.000000
9988	0.000000
9989	0.000000
9990	0.000000
9991	0.000000
9992	0.000000
9993	0.000000
9994	0.000000
9995	0.000000
9996	0.000000
9997	0.000000
9998	0.000000
9999	0.000000
10000	0.000000
10001	0.000000
10002	0.000000
10003	0.000000
10004	0.000000
10005	0.000000
10006	0.000000
10007	0.000000
10008	0.000000
10009	0.000000
10010	0.000000
10011	0.000000
10012	0.000000
10013	0.000000
10014	0.000000
10015	0.000000
10016	0.000000
10017	0.000000
10018	0.000000
10019	0.000000
10020	0.000000
10021	0.000000
10022	0.000000
10021	0.000000
10022	1.000000
10023	0.606531
10024	0.367879
10025	0.223130
10026	0.135335
10027	0.082085
10028	0.049787
10029	0.030197
10030	0.018316
10031	0.011109
10032	0.006738
10033	0.004087
10034	0.002479
10035	0.001503
10036	0.000912
10037	0.000553
10038	0.000335
10039	0.000203
10040	0.000123
10041	0.000075
10042	0.000045
10043	0.000028
10044	0.000017
10045	0.000010
10046	0.000006
10047	0.000004
10048	0.000002
10049	0.000001
10050	0.000001
10051	0.000001
10052	0.000000
10053	0.000000
10054	0.000000
10055	0.000000
10056	0.000000
10057	0.000000
10058	0.000000
10059	0.000000
10060	0.000000
10061	0.000000
10062	0.000000
10063	0.000000
10064	0.000000
10065	0.000000
10066	0.000000
10067	0.000000
10068	0.000000
10069	0.000000
10070	0.000000
10071	0.000000
10072	0.000000
10073	0.000000
10074	0.000000
10075	0.000000
10076	0.000000
10077	0.000000
10078	0.000000
10079	0.000000
10080	0.000000
10081	0.000000
10082	0.000000
10083	0.000000
10084	0.000000
10085	0.000000
10086	0.000000
10087	0.000000
10088	0.000000
10089	0.000000
10090	0.000000
10091	0.000000
10092	0.000000
10093	0.000000
10094	0.000000
10095	0.000000
10096	0.000000
10097	0.000000
10098	0.000000
10099	0.000000
10100	0.000000
10101	0.000000
10102	0.000000
10103	0.000000
10104	0.000000
10105	0.000000
10106	0.000000
10107	0.000000
10108	0.000000
10109	0.000000
10110	0.000000
10111	0.000000
10112	0.000000
10113	0.000000
10114	0.000000
10115	0.000000
10116	0.000000
10117	0.000000
10118	0.000000
10119	0.000000
10120	0.000000
10121	0.000000
10122	0.000000
10123	0.000000
10124	0.000000
10125	0.000000
10126	0.000000
10127	0.000000
10128	0.000000
10129	0.000000
10130	0.000000
10131	0.000000
10132	0.000000
10133	0.000000
10134	0.000000
10135	0.000000
10136	0.000000
10137	0.000000
10138	0.000000
10139	0.000000
10140	0.000000
10141	0.000000
10142	0.000000
10143	0.000000
10144	0.000000
10145	0.000000
10146	0.000000
10147	0.000000
10148	0.000000
10149	0.000000
10150	0.000000
10151	0.000000
10152	0.000000
10153	0.000000
10154	0.000000
10155	0.000000
10156	0.000000
10157	0.000000
10158	0.000000
10159	0.000000
10160	0.000000
10161	0.000000
10162	0.000000
10163	0.000000
10164	0.000000
10165	0.000000
10166	0.000000
10167	0.000000
10168	0.000000
10169	0.000000
10170	0.000000
10171	0.000000
10172	0.000000
10173	0.000000
10174	0.000000
10175	0.000000
10176	0.000000
10177	0.000000
10178	0.000000
10179	0.000000
10180	0.000000
10181	0.000000
10182	0.000000
10183	0.000000
10184	0.000000
10185	0.000000
10186	0.000000
10187	0.000000
10188	0.000000
10189	0.000000
10190	0.000000
10191	0.000000
10192	0.000000
10193	0.000000
10194	0.000000
10195	0.000000
10196	0.000000
10197	0.000000
10198	0.000000
10199	0.000000
10200	0.000000
10201	0.000000
10202	0.000000
10203	0.000000
10204	0.000000
10205	0.000000
10206	0.000000
10207	0.000000
10208	0.000000
10209	0.000000
10210	0.000000
10211	0.000000
10212	0.000000
10213	0.000000
10214	0.000000
10215	0.000000
10216	0.000000
10217	0.000000
10218	0.000000
10219	0.000000
10220	0.000000
10221	0.000000
10222	0.000000
10223	0.000000
10224	0.000000
10225	0.000000
10226	0.000000
10227	0.000000
10228	0.000000
10229	0.000000
10230	0.000000
10231	0.000000
10232	0.000000
10233	0.000000
10234	0.000000
10235	0.000000
10236	0.000000
10237	0.000000
10238	0.000000
10239	0.000000
10240	0.000000
10241	0.000000
10242	0.000000
10243	0.000000
10244	0.000000
10245	0.000000
10246	0.000000
10247	0.000000
10248	0.000000
10249	0.000000
10250	0.000000
10251	0.000000
10252	0.000000
10253	0.000000
10254	0.000000
10255	0.000000
10256	0.000000
10257	0.000000
10258	0.000000
10259	0.000000
10260	0.000000
10261	0.000000
10262	0.000000
10263	0.000000
10264	0.000000
10265	0.000000
10266	0.000000
10267	0.000000
10268	0.000000
10269	0.000000
10270	0.000000
10271	0.000000
10272	0.000000
10273	0.000000
10274	0.000000
10275	0.000000
10276	0.000000
10277	0.000000
10278	0.000000
10279	0.000000
10280	0.000000
10281	0.000000
10282	0.000000
10283	0.000000
10284	0.000000
10285	0.000000
10286	0.000000
10287	0.000000
10288	0.000000
10289	0.000000
10290	0.000000
10291	0.000000
10292	0.000000
10293	0.000000
10294	0.000000
10295	0.000000
10296	0.000000
10297	0.000000
10298	0.000000
10299	0.000000
10300	0.000000
10301	0.000000
10302	0.000000
10303	0.000000
10304	0.000000
10305	0.000000
10306	0.000000
10307	0.000000
10308	0.000000
10309	0.000000
10310	0.000000
10311	0.000000
10312	0.000000
10313	0.000000
10314	0.000000
10315	0.000000
10316	0.000000
10317	0.000000
10318	0.000000
10319	0.000000
10320	0.000000
10321	0.000000
10322	0.000000
10323	0.000000
10324	0.000000
10325	0.000000
10326	0.000000
10327	0.000000
10328	0.000000
10329	0.000000
10330	0.000000
10331	0.000000
10332	0.000000
10333	0.000000
10334	0.000000
10335	0.000000
10336	0.000000
10337	0.000000
10338	0.000000
10339	0.000000
10340	0.000000
10341	0.000000
10342	0.000000
10343	0.000000
10344	0.000000
10345	0.000000
10346	0.000000
10347	0.000000
10348	0.000000
10349	0.000000
10350	0.000000
10351	0.000000
10352	0.000000
10351	0.000000
10352	1.000000
10353	0.606531
10354	0.367879
10355	0.223130
10356	0.135335
10357	0.082085
10358	0.049787
10359	0.030197
10360	0.018316
10361	0.011109
10362	0.006738
10363	0.004087
10364	0.002479
10365	0.001503
10366	0.000912
10367	0.000553
10368	0.000335
10369	0.000203
10370	0.000123
10371	0.000075
10372	0.000045
10373	0.000028
10374	0.000017
10375	0.000010
10376	0.000006
10377	0.000004
10378	0.000002
10379	0.000001
10380	0.000001
10381	0.000001
10382	0.000000
10383	0.000000
10384	0.000000
10385	0.000000
10386	0.000000
10387	0.000000
10388	0.000000
10389	0.000000
10390	0.000000
10391	0.000000
10392	0.000000
10393	0.000000
10394	0.000000
10395	0.000000
10396	0.000000
10397	0.000000
10398	0.000000
10399	0.000000
10400	0.000000
10401	0.000000
10402	0.000000
10403	0.000000
10404	0.000000
10405	0.000000
10406	0.000000
10407	0.000000
10408	0.000000
10409	0.000000
10410	0.000000
10411	0.000000
10412	0.000000
10413	0.000000
10414	0.000000
10415	0.000000
10416	0.000000
10417	0.000000
10418	0.000000
10419	0.000000
10420	0.000000
10421	0.000000
10422	0.000000
10423	0.000000
10424	0.000000
10425	0.000000
10426	0.000000
10427	0.000000
10428	0.000000
10429	0.000000
10430	0.000000
10431	0.000000
10432	0.000000
10433	0.000000
10434	0.000000
10435	0.000000
10436	0.000000
10437	0.000000
10438	0.000000
10437	0.000000
10438	1.000000
10439	0.606531
10440	0.367879
10441	0.223130
10442	0.135335
10443	0.082085
10444	0.049787
10445	0.030197
10446	0.018316
10447	0.011109
10448	0.006738
10449	0.004087
10450	0.002479
10451	0.001503
10452	0.000912
10453	0.000553
10454	0.000335
10455	0.000203
10456	0.000123
10457	0.000075
10458	0.000045
10459	0.000028
10460	0.000017
10461	0.000010
10462	0.000006
10463	0.000004
10464	0.000002
10465	0.000001
10464	0.000001
10465	0.999999
10466	0.606530
10467	0.367879
10468	0.223130
10469	0.135335
10470	0.082085
10471	0.049787
10472	0.030197
10473	0.018316
10474	0.011109
10475	0.006738
10476	0.004087
10477	0.002479
10478	0.001503
10479	0.000912
10480	0.000553
10481	0.000335
10482	0.000203
10483	0.000123
10484	0.000075
10485	0.000045
10486	0.000028
10487	0.000017
10488	0.000010
10489	0.000006
10490	0.000004
10491	0.000002
10492	0.000001
10493	0.000001
10494	0.000001
10495	0.000000
10496	0.000000
10497	0.000000
10498	0.000000
10499	0.000000
10500	0.000000
10501	0.000000
10502	0.000000
10503	0.000000
10504	0.000000
10505	0.000000
10506	0.000000
10507	0.000000
10508	0.000000
10509	0.000000
10510	0.000000
10511	0.000000
10512	0.000000
10513	0.000000
10514	0.000000
10515	0.000000
10516	0.000000
10517	0.000000
10518	0.000000
10519	0.000000
10520	0.000000
10521	0.000000
10522	0.000000
10523	0.000000
10524	0.000000
10525	0.000000
10526	0.000000
10527	0.000000
10528	0.000000
10529	0.000000
10530	0.000000
10531	0.000000
10532	0.000000
10533	0.000000
10534	0.000000
10535	0.000000
10536	0.000000
10537	0.000000
10538	0.000000
10539	0.000000
10540	0.000000
10541	0.000000
10542	0.000000
10543	0.000000
10544	0.000000
10545	0.000000
10546	0.000000
10547	0.000000
10548	0.000000
10549	0.000000
10550	0.000000
10551	0.000000
10552	0.000000
10553	0.000000
10554	0.000000
10555	0.000000
10556	0.000000
10557	0.000000
10558	0.000000
10559	0.000000
10560	0.000000
10561	0.000000
10562	0.000000
10563	0.000000
10564	0.000000
10565	0.000000
10566	0.000000
10567	0.000000
10568	0.000000
10569	0.000000
10570	0.000000
10571	0.000000
10572	0.000000
10573	0.000000
10574	0.000000
10575	0.000000
10576	0.000000
10577	0.000000
10578	0.000000
10579	0.000000
10580	0.000000
10581	0.000000
10582	0.000000
10583	0.000000
10584	0.000000
10585	0.000000
10586	0.000000
10587	0.000000
10588	0.000000
10589	0.000000
10590	0.000000
10591	0.000000
10592	0.000000
10593	0.000000
10594	0.000000
10595	0.000000
10596	0.000000
10597	0.000000
10598	0.000000
10599	0.000000
10600	0.000000
10601	0.000000
10602	0.000000
10603	0.000000
10604	0.000000
10605	0.000000
10606	0.000000
10607	0.000000
10608	0.000000
10609	0.000000
10610	0.000000
10611	0.000000
10612	0.000000
10613	0.000000
10614	0.000000
10615	0.000000
10616	0.000000
10617	0.000000
10618	0.000000
10619	0.000000
10620	0.000000
10621	0.000000
10622	0.000000
10623	0.000000
10624	0.000000
10625	0.000000
10626	0.000000
10627	0.000000
10628	0.000000
10629	0.000000
10630	0.000000
10631	0.000000
10632	0.000000
10633	0.000000
10634	0.000000
10635	0.000000
10636	0.000000
10637	0.000000
10638	0.000000
10639	0.000000
10640	0.000000
10641	0.000000
10642	0.000000
10643	0.000000
10644	0.000000
10645	0.000000
10646	0.000000
10647	0.000000
10648	0.000000
10649	0.000000
10650	0.000000
10651	0.000000
10652	0.000000
10653	0.000000
10654	0.000000
10655	0.000000
10656	0.000000
10657	0.000000
10658	0.000000
10659	0.000000
10660	0.000000
10661	0.000000
10662	0.000000
10663	0.000000
10664	0.000000
10665	0.000000
10666	0.000000
10667	0.000000
10668	0.000000
10669	0.000000
10670	0.000000
10671	0.000000
10672	0.000000
10673	0.000000
10674	0.000000
10675	0.000000
10676	0.000000
10677	0.000000
10678	0.000000
10679	0.000000
10680	0.000000
10681	0.000000
10682	0.000000
10683	0.000000
10684	0.000000
10685	0.000000
10686	0.000000
10687	0.000000
10688	0.000000
10689	0.000000
10690	0.000000
10691	0.000000
10692	0.000000
10693	0.000000
10694	0.000000
10695	0.000000
10696	0.000000
10697	0.000000
10698	0.000000
10699	0.000000
10700	0.000000
10701	0.000000
10702	0.000000
10703	0.000000
10704	0.000000
10705	0.000000
10706	0.000000
10707	0.000000
10708	0.000000
10709	0.000000
10710	0.000000
10711	0.000000
10712	0.000000
10713	0.000000
10714	0.000000
10715	0.000000
10716	0.000000
10717	0.000000
10718	0.000000
10719	0.000000
10720	0.000000
10721	0.000000
10722	0.000000
10723	0.000000
10724	0.000000
10725	0.000000
10726	0.000000
10727	0.000000
10728	0.000000
10729	0.000000
10730	0.000000
10731	0.000000
10732	0.000000
10733	0.000000
10734	0.000000
10735	0.000000
10736	0.000000
10737	0.000000
10738	0.000000
10739	0.000000
10740	0.000000
10741	0.000000
10742	0.000000
10743	0.000000
10744	0.000000
10745	0.000000
10746	0.000000
10747	0.000000
10748	0.000000
10749	0.000000
10750	0.000000
10751	0.000000
10752	0.000000
10753	0.000000
10754	0.000000
10755	0.000000
10756	0.000000
10757	0.000000
10758	0.000000
10759	0.000000
10760	0.000000
10761	0.000000
10762	0.000000
10763	0.000000
10764	0.000000
10765	0.000000
10766	0.000000
10767	0.000000
10768	0.000000
10769	0.000000
10770	0.000000
10771	0.000000
10772	0.000000
10773	0.000000
10774	0.000000
10775	0.000000
10776	0.000000
10777	0.000000
10778	0.000000
10779	0.000000
10780	0.000000
10781	0.000000
10782	0.000000
10783	0.000000
10784	0.000000
10785	0.000000
10786	0.000000
10787	0.000000
10788	0.000000
10789	0.000000
10790	0.000000
10791	0.000000
10792	0.000000
10793	0.000000
10794	0.000000
10795	0.000000
10796	0.000000
10797	0.000000
10798	0.000000
10799	0.000000
10800	0.000000
10801	0.000000
10802	0.000000
10803	0.000000
10804	0.000000
10805	0.000000
10806	0.000000
10807	0.000000
10808	0.000000
10809	0.000000
10810	0.000000
10811	0.000000
10812	0.000000
10813	0.000000
10814	0.000000
10815	0.000000
10816	0.000000
10817	0.000000
10818	0.000000
10819	0.000000
10820	0.000000
10821	0.000000
10822	0.000000
10823	0.000000
10824	0.000000
10825	0.000000
10826	0.000000
10827	0.000000
10828	0.000000
10829	0.000000
10830	0.000000
10831	0.000000
10832	0.000000
10833	0.000000
10834	0.000000
10835	0.000000
10836	0.000000
10837	0.000000
10838	0.000000
10839	0.000000
10840	0.000000
10841	0.000000
10842	0.000000
10843	0.000000
10844	0.000000
10845	0.000000
10846	0.000000
10847	0.000000
10848	0.000000
10849	0.000000
10850	0.000000
10851	0.000000
10852	0.000000
10853	0.000000
10854	0.000000
10855	0.000000
10856	0.000000
10857	0.000000
10858	0.000000
10859	0.000000
10860	0.000000
10861	0.000000
10862	0.000000
10863	0.000000
10864	0.000000
10865	0.000000
10920	0.000000
10921	1.000000
10922	0.606531
10923	0.367879
10924	0.223130
10925	0.135335
10926	0.082085
10927	0.049787
10928	0.030197
10929	0.018316
10930	0.011109
10931	0.006738
10932	0.004087
10933	0.002479
10934	0.001503
10935	0.000912
10936	0.000553
10937	0.000335
10938	0.000203
10939	0.000123
10940	0.000075
10941	0.000045
10942	0.000028
10943	0.000017
10944	0.000010
10945	0.000006
10946	0.000004
10947	0.000002
10948	0.000001
10949	0.000001
10950	0.000001
10951	0.000000
10952	0.000000
10953	0.000000
10954	0.000000
10955	0.000000
10956	0.000000
10957	0.000000
10958	0.000000
10959	0.000000
10960	0.000000
10961	0.000000
10962	0.000000
10963	0.000000
10964	0.000000
10965	0.000000
10966	0.000000
10967	0.000000
10968	0.000000
10969	0.000000
10970	0.000000
10971	0.000000
10972	0.000000
10973	0.000000
10974	0.000000
10975	0.000000
10976	0.000000
10977	0.000000
10978	0.000000
10979	0.000000
10980	0.000000
10981	0.000000
10982	0.000000
10983	0.000000
10984	0.000000
10985	0.000000
10986	0.000000
10987	0.000000
10988	0.000000
10989	0.000000
10990	0.000000
10991	0.000000
10992	0.000000
10993	0.000000
10994	0.000000
10995	0.000000
10996	0.000000
10997	0.000000
10998	0.000000
10999	0.000000
11000	0.000000
11001	0.000000
11002	0.000000
11003	0.000000
11004	0.000000
11005	0.000000
11006	0.000000
11007	0.000000
11008	0.000000
11009	0.000000
11010	0.000000
11011	0.000000
11012	0.000000
11013	0.000000
11014	0.000000
11015	0.000000
11016	0.000000
11017	0.000000
11018	0.000000
11019	0.000000
11020	0.000000
11021	0.000000
11022	0.000000
11023	0.000000
11024	0.000000
11025	0.000000
11026	0.000000
11027	0.000000
11028	0.000000
11029	0.000000
11030	0.000000
11031	0.000000
11032	0.000000
11033	0.000000
11034	0.000000
11035	0.000000
11036	0.000000
11037	0.000000
11038	0.000000
11039	0.000000
11040	0.000000
11041	0.000000
11042	0.000000
11043	0.000000
11044	0.000000
11045	0.000000
11046	0.000000
11047	0.000000
11048	0.000000
11049	0.000000
11050	0.000000
11051	0.000000
11052	0.000000
11053	0.000000
11054	0.000000
11055	0.000000
11056	0.000000
11057	0.000000
11058	0.000000
11059	0.000000
11060	0.000000
11061	0.000000
11062	0.000000
11063	0.000000
11064	0.000000
11065	0.000000
11066	0.000000
11067	0.000000
11068	0.000000
11069	0.000000
11070	0.000000
11071	0.000000
11072	0.000000
11073	0.000000
11074	0.000000
11075	0.000000
11076	0.000000
11077	0.000000
11078	0.000000
11079	0.000000
11080	0.000000
11081	0.000000
11082	0.000000
11083	0.000000
11084	0.000000
11085	0.000000
11086	0.000000
11087	0.000000
11088	0.000000
11089	0.000000
11090	0.000000
11091	0.000000
11092	0.000000
11093	0.000000
11094	0.000000
11095	0.000000
11096	0.000000
11097	0.000000
11098	0.000000
11099	0.000000
11100	0.000000
11101	0.000000
11102	0.000000
11103	0.000000
11104	0.000000
11105	0.000000
11106	0.000000
11107	0.000000
11108	0.000000
11109	0.000000
11110	0.000000
11111	0.000000
11112	0.000000
11113	0.000000
11114	0.000000
11115	0.000000
11116	0.000000
11117	0.000000
11118	0.000000
11119	0.000000
11120	0.000000
11121	0.000000
11122	0.000000
11123	0.000000
11124	0.000000
11125	0.000000
11126	0.000000
11127	0.000000
11128	0.000000
11129	0.000000
11130	0.000000
11131	0.000000
11132	0.000000
11133	0.000000
11134	0.000000
11135	0.000000
11136	0.000000
11137	0.000000
11138	0.000000
11139	0.000000
11140	0.000000
11141	0.000000
11142	0.000000
11143	0.000000
11144	0.000000
11145	0.000000
11146	0.000000
11147	0.000000
11148	0.000000
11149	0.000000
11150	0.000000
11151	0.000000
11152	0.000000
11153	0.000000
11154	0.000000
11155	0.000000
11156	0.000000
11157	0.000000
11158	0.000000
11159	0.000000
11160	0.000000
11161	0.000000
11162	0.000000
11163	0.000000
11164	0.000000
11165	0.000000
11166	0.000000
11167	0.000000
11168	0.000000
11169	0.000000
11170	0.000000
11171	0.000000
11172	0.000000
11173	0.000000
11174	0.000000
11175	0.000000
11176	0.000000
11177	0.000000
11178	0.000000
11179	0.000000
11180	0.000000
11181	0.000000
11182	0.000000
11183	0.000000
11184	0.000000
11185	0.000000
11186	0.000000
11187	0.000000
11188	0.000000
11189	0.000000
11190	0.000000
11191	0.000000
11192	0.000000
11193	0.000000
11194	0.000000
11195	0.000000
11196	0.000000
11197	0.000000
11198	0.000000
11199	0.000000
11200	0.000000
11201	0.000000
11202	0.000000
11203	0.000000
11204	0.000000
11205	0.000000
11206	0.000000
11207	0.000000
11208	0.000000
11209	0.000000
11210	0.000000
11211	0.000000
11212	0.000000
11213	0.000000
11214	0.000000
11215	0.000000
11216	0.000000
11217	0.000000
11218	0.000000
11219	0.000000
11220	0.000000
11221	0.000000
11222	0.000000
11223	0.000000
11224	0.000000
11225	0.000000
11226	0.000000
11227	0.000000
11228	0.000000
11229	0.000000
11230	0.000000
11231	0.000000
11232	0.000000
11233	0.000000
11234	0.000000
11235	0.000000
11236	0.000000
11237	0.000000
11238	0.000000
11239	0.000000
11240	0.000000
11241	0.000000
11242	0.000000
11243	0.000000
11244	0.000000
11245	0.000000
11246	0.000000
11247	0.000000
11248	0.000000
11249	0.000000
11250	0.000000
11251	0.000000
11252	0.000000
11253	0.000000
11254	0.000000
11255	0.000000
11256	0.000000
11257	0.000000
11258	0.000000
11259	0.000000
11260	0.000000
11261	0.000000
11262	0.000000
11263	0.000000
11264	0.000000
11265	0.000000
11266	0.000000
11267	0.000000
11268	0.000000
11269	0.000000
11270	0.000000
11271	0.000000
11272	0.000000
11273	0.000000
11274	0.000000
11275	0.000000
11276	0.000000
11277	0.000000
11278	0.000000
11279	0.000000
11280	0.000000
11281	0.000000
11282	0.000000
11283	0.000000
11284	0.000000
11285	0.000000
11286	0.000000
11287	0.000000
11288	0.000000
11289	0.000000
11290	0.000000
11291	0.000000
11292	0.000000
11293	0.000000
11294	0.000000
11295	0.000000
11296	0.000000
11297	0.000000
11298	0.000000
11299	0.000000
11300	0.000000
11301	0.000000
11302	0.000000
11303	0.000000
11304	0.000000
11305	0.000000
11306	0.000000
11307	0.000000
11308	0.000000
11309	0.000000
11310	0.000000
11311	0.000000
11312	0.000000
11313	0.000000
11314	0.000000
11315	0.000000
11316	0.000000
11317	0.000000
11318	0.000000
11319	0.000000
11320	0.000000
11321	0.000000
11519	0.000000
11520	1.000000
11521	0.606531
11522	0.367879
11523	0.223130
11524	0.135335
11525	0.082085
11526	0.049787
11527	0.030197
11528	0.018316
11529	0.011109
11530	0.006738
11531	0.004087
11532	0.002479
11533	0.001503
11534	0.000912
11535	0.000553
11536	0.000335
11537	0.000203
11536	0.000203
11537	0.999920
11538	0.606482
11539	0.367850
11540	0.223112
11541	0.135324
11542	0.082078
11543	0.049783
11544	0.030195
11545	0.018314
11546	0.011108
11547	0.006737
11548	0.004086
11549	0.002479
11550	0.001503
11551	0.000912
11552	0.000553
11553	0.000335
11554	0.000203
11555	0.000123
11556	0.000075
11557	0.000045
11558	0.000028
11559	0.000017
11560	0.000010
11561	0.000006
11562	0.000004
11563	0.000002
11564	0.000001
11565	0.000001
11566	0.000001
11567	0.000000
11568	0.000000
11569	0.000000
11570	0.000000
11571	0.000000
11572	0.000000
11573	0.000000
11574	0.000000
11575	0.000000
11576	0.000000
11577	0.000000
11578	0.000000
11579	0.000000
11580	0.000000
11581	0.000000
11582	0.000000
11583	0.000000
11584	0.000000
11585	0.000000
11586	0.000000
11587	0.000000
11588	0.000000
11589	0.000000
11590	0.000000
11591	0.000000
11592	0.000000
11593	0.000000
11594	0.000000
11595	0.000000
11596	0.000000
11597	0.000000
11598	0.000000
11599	0.000000
11600	0.000000
11601	0.000000
11602	0.000000
11603	0.000000
11604	0.000000
11605	0.000000
11606	0.000000
11607	0.000000
11608	0.000000
11609	0.000000
11610	0.000000
11611	0.000000
11612	0.000000
11613	0.000000
11614	0.000000
11615	0.000000
11616	0.000000
11617	0.000000
11618	0.000000
11619	0.000000
11620	0.000000
11621	0.000000
11622	0.000000
11623	0.000000
11624	0.000000
11625	0.000000
11626	0.000000
11627	0.000000
11628	0.000000
11629	0.000000
11630	0.000000
11631	0.000000
11632	0.000000
11633	0.000000
11634	0.000000
11635	0.000000
11636	0.000000
11637	0.000000
11638	0.000000
11639	0.000000
11640	0.000000
11641	0.000000
11642	0.000000
11643	0.000000
11644	0.000000
11645	0.000000
11646	0.000000
11647	0.000000
11648	0.000000
11649	0.000000
11650	0.000000
11651	0.000000
11652	0.000000
11653	0.000000
11654	0.000000
11655	0.000000
11656	0.000000
11657	0.000000
11658	0.000000
11659	0.000000
11660	0.000000
11661	0.000000
11662	0.000000
11663	0.000000
11664	0.000000
11665	0.000000
11666	0.000000
11667	0.000000
11668	0.000000
11669	0.000000
11670	0.000000
11671	0.000000
11672	0.000000
11673	0.000000
11674	0.000000
11675	0.000000
11676	0.000000
11677	0.000000
11678	0.000000
11679	0.000000
11680	0.000000
11681	0.000000
11682	0.000000
11683	0.000000
11684	0.000000
11685	0.000000
11686	0.000000
11687	0.000000
11688	0.000000
11689	0.000000
11688	0.000000
11689	1.000000
11690	0.606531
11691	0.367879
11692	0.223130
11693	0.135335
11694	0.082085
11695	0.049787
11696	0.030197
11697	0.018316
11698	0.011109
11699	0.006738
11700	0.004087
11701	0.002479
11702	0.001503
11703	0.000912
11704	0.000553
11705	0.000335
11706	0.000203
11707	0.000123
11708	0.000075
11709	0.000045
11710	0.000028
11711	0.000017
11712	0.000010
11713	0.000006
11714	0.000004
11715	0.000002
11716	0.000001
11717	0.000001
11718	0.000001
11719	0.000000
11720	0.000000
11721	0.000000
11722	0.000000
11723	0.000000
11724	0.000000
11725	0.000000
11726	0.000000
11727	0.000000
11728	0.000000
11729	0.000000
11730	0.000000
11731	0.000000
11732	0.000000
11733	0.000000
11734	0.000000
11735	0.000000
11736	0.000000
11737	0.000000
11738	0.000000
11739	0.000000
11740	0.000000
11741	0.000000
11742	0.000000
11743	0.000000
11744	0.000000
11745	0.000000
11746	0.000000
11747	0.000000
11748	0.000000
11749	0.000000
11750	0.000000
11751	0.000000
11752	0.000000
11753	0.000000
11754	0.000000
11755	0.000000
11756	0.000000
11757	0.000000
11758	0.000000
11759	0.000000
11760	0.000000
11761	0.000000
11762	0.000000
11763	0.000000
11764	0.000000
11765	0.000000
11766	0.000000
11767	0.000000
11768	0.000000
11769	0.000000
11770	0.000000
11771	0.000000
11772	0.000000
11773	0.000000
11774	0.000000
11775	0.000000
11776	0.000000
11777	0.000000
11778	0.000000
11779	0.000000
11780	0.000000
11781	0.000000
11782	0.000000
11783	0.000000
11784	0.000000
11785	0.000000
11786	0.000000
11787	0.000000
11788	0.000000
11789	0.000000
11790	0.000000
11791	0.000000
11792	0.000000
11793	0.000000
11794	0.000000
11795	0.000000
11796	0.000000
11797	0.000000
11798	0.000000
11799	0.000000
11800	0.000000
11801	0.000000
11802	0.000000
11803	0.000000
11804	0.000000
11805	0.000000
11806	0.000000
11807	0.000000
11808	0.000000
11809	0.000000
11810	0.000000
11811	0.000000
11812	0.000000
11813	0.000000
11814	0.000000
11815	0.000000
11816	0.000000
11817	0.000000
11818	0.000000
11819	0.000000
11820	0.000000
11821	0.000000
11822	0.000000
11823	0.000000
11824	0.000000
11825	0.000000
11826	0.000000
11827	0.000000
11828	0.000000
11829	0.000000
11830	0.000000
11831	0.000000
11832	0.000000
11833	0.000000
11834	0.000000
11835	0.000000
11836	0.000000
11837	0.000000
11838	0.000000
11839	0.000000
11840	0.000000
11841	0.000000
11842	0.000000
11843	0.000000
11844	0.000000
11845	0.000000
11846	0.000000
11847	0.000000
11848	0.000000
11849	0.000000
11850	0.000000
11851	0.000000
11852	0.000000
11853	0.000000
11854	0.000000
11855	0.000000
11856	0.000000
11857	0.000000
11858	0.000000
11859	0.000000
11860	0.000000
11861	0.000000
11862	0.000000
11863	0.000000
11864	0.000000
11865	0.000000
11866	0.000000
11867	0.000000
11868	0.000000
11869	0.000000
11870	0.000000
11871	0.000000
11872	0.000000
11873	0.000000
11874	0.000000
11875	0.000000
11876	0.000000
11877	0.000000
11878	0.000000
11879	0.000000
11880	0.000000
11881	0.000000
11882	0.000000
11883	0.000000
11884	0.000000
11885	0.000000
11886	0.000000
11887	0.000000
11888	0.000000
11889	0.000000
11890	0.000000
11891	0.000000
11892	0.000000
11893	0.000000
11894	0.000000
11895	0.000000
11896	0.000000
11897	0.000000
11898	0.000000
11899	0.000000
11900	0.000000
11901	0.000000
11902	0.000000
11903	0.000000
11904	0.000000
11905	0.000000
11906	0.000000
11907	0.000000
11908	0.000000
11909	0.000000
11910	0.000000
11911	0.000000
11912	0.000000
11913	0.000000
11914	0.000000
11915	0.000000
11916	0.000000
11917	0.000000
11918	0.000000
11919	0.000000
11920	0.000000
11921	0.000000
11922	0.000000
11923	0.000000
11924	0.000000
11925	0.000000
11926	0.000000
11927	0.000000
11928	0.000000
11929	0.000000
11930	0.000000
11931	0.000000
11932	0.000000
11933	0.000000
11934	0.000000
11935	0.000000
11936	0.000000
11937	0.000000
11938	0.000000
11939	0.000000
11940	0.000000
11941	0.000000
11942	0.000000
11943	0.000000
11944	0.000000
11945	0.000000
11946	0.000000
11947	0.000000
11948	0.000000
11949	0.000000
11950	0.000000
11951	0.000000
11952	0.000000
11953	0.000000
11954	0.000000
11955	0.000000
11956	0.000000
11957	0.000000
